Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State,,,,,,,,,,,,,,,
11/25/16,12/27/16,iPhone,,MI,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,52,OH,,,,,,,,,,,,,,,
11/25/16,3/8/17,Android,,CA,,,,,,,,,,,,,,,
11/25/16,1/31/17,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,12/12/16,Android,25,IL,,,,,,,,,,,,,,,
11/25/16,12/12/16,iPhone,,VA,,,,,,,,,,,,,,,
11/25/16,12/7/16,Android,,MD,,,,,,,,,,,,,,,
11/25/16,12/7/16,iPhone,,MA,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,,NY,,,,,,,,,,,,,,,
11/25/16,2/2/17,iPhone,,NH,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,35,NY,,,,,,,,,,,,,,,
11/25/16,2/1/17,Android,,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,MD,,,,,,,,,,,,,,,
11/25/16,12/12/16,Android,41,VA,,,,,,,,,,,,,,,
11/25/16,12/2/16,iPhone,,UT,,,,,,,,,,,,,,,
11/25/16,1/2/17,iPhone,17,CA,,,,,,,,,,,,,,,
11/25/16,12/27/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,OR,,,,,,,,,,,,,,,
11/25/16,12/9/16,Android,,NC,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,IL,,,,,,,,,,,,,,,
11/25/16,12/8/16,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,21,MA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,12/1/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,12/5/16,iPhone,,NV,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,PR,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,12/1/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,25,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,35,NY,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,22,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,14,NY,,,,,,,,,,,,,,,
11/25/16,12/1/16,iPhone,26,CA,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,VA,,,,,,,,,,,,,,,
11/25/16,1/10/17,iPhone,,OR,,,,,,,,,,,,,,,
11/25/16,12/3/16,iPhone,,IN,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,27,IL,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,AL,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,RI,,,,,,,,,,,,,,,
11/25/16,1/6/17,iPhone,,IN,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,NC,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,12/11/16,iPhone,,CO,,,,,,,,,,,,,,,
11/25/16,12/5/16,Android,27,IL,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,39,CA,,,,,,,,,,,,,,,
11/25/16,1/5/17,iPhone,,MA,,,,,,,,,,,,,,,
11/25/16,12/7/16,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,17,TX,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,12/23/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,NY,,,,,,,,,,,,,,,
11/25/16,12/22/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,TX,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,57,UT,,,,,,,,,,,,,,,
11/25/16,12/9/16,Android,,MI,,,,,,,,,,,,,,,
11/25/16,12/1/16,iPhone,25,PA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,23,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,MA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,CT,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,13,CA,,,,,,,,,,,,,,,
11/25/16,12/15/16,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,12/23/16,Android,,UT,,,,,,,,,,,,,,,
11/25/16,12/3/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,12/2/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,2/14/17,iPhone,,AZ,,,,,,,,,,,,,,,
11/25/16,12/4/16,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,16,CT,,,,,,,,,,,,,,,
11/25/16,12/2/16,iPhone,,PA,,,,,,,,,,,,,,,
11/25/16,12/26/16,iPhone,,PA,,,,,,,,,,,,,,,
11/25/16,12/2/16,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,3/24/17,iPhone,13,DC,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,10,TX,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,OR,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,32,NC,,,,,,,,,,,,,,,
11/25/16,2/13/17,Android,,TX,,,,,,,,,,,,,,,
11/25/16,4/27/17,iPhone,,PR,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,29,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,14,DE,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,,GA,,,,,,,,,,,,,,,
11/25/16,12/3/16,Android,,WA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,3/6/17,iPhone,,MO,,,,,,,,,,,,,,,
11/25/16,12/1/16,iPhone,,IN,,,,,,,,,,,,,,,
11/25/16,12/8/16,Android,,NC,,,,,,,,,,,,,,,
11/25/16,12/6/16,Android,,CA,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,,VA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,58,NY,,,,,,,,,,,,,,,
11/25/16,1/31/17,Android,,CA,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,13,NJ,,,,,,,,,,,,,,,
11/25/16,12/2/16,Android,25,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,18,MA,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,NY,,,,,,,,,,,,,,,
11/25/16,1/4/17,Android,,MA,,,,,,,,,,,,,,,
11/25/16,12/23/16,Android,,UT,,,,,,,,,,,,,,,
11/25/16,1/16/17,iPhone,,SC,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,28,CA,,,,,,,,,,,,,,,
11/25/16,12/12/16,iPhone,38,CO,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,12/6/16,iPhone,9,NY,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,,MI,,,,,,,,,,,,,,,
11/25/16,12/2/16,Android,,MD,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,9,NY,,,,,,,,,,,,,,,
11/25/16,12/10/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,12/5/16,Android,,FL,,,,,,,,,,,,,,,
11/25/16,12/11/16,iPhone,,CO,,,,,,,,,,,,,,,
11/25/16,12/7/16,Android,36,PA,,,,,,,,,,,,,,,
11/25/16,1/5/17,Android,12,CO,,,,,,,,,,,,,,,
11/25/16,1/23/17,iPhone,18,GA,,,,,,,,,,,,,,,
11/25/16,12/12/16,Android,,CA,,,,,,,,,,,,,,,
11/25/16,12/17/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,30,CA,,,,,,,,,,,,,,,
11/25/16,12/30/16,Android,53,IL,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,58,UT,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,WA,,,,,,,,,,,,,,,
11/25/16,12/16/16,Android,,VA,,,,,,,,,,,,,,,
11/25/16,2/11/17,iPhone,,UT,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,VA,,,,,,,,,,,,,,,
11/25/16,12/1/16,iPhone,,LA,,,,,,,,,,,,,,,
11/25/16,12/1/16,Android,,CA,,,,,,,,,,,,,,,
11/25/16,12/3/16,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,12/14/16,iPhone,,UT,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,PA,,,,,,,,,,,,,,,
11/25/16,11/30/16,Android,41,SC,,,,,,,,,,,,,,,
11/25/16,12/22/16,iPhone,,OR,,,,,,,,,,,,,,,
11/25/16,12/12/16,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,CO,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,CA,,,,,,,,,,,,,,,
11/25/16,12/26/16,Android,,NY,,,,,,,,,,,,,,,
11/25/16,12/5/16,iPhone,18,NJ,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,11/29/16,iPhone,12,PA,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,WA,,,,,,,,,,,,,,,
11/25/16,12/27/16,iPhone,24,NJ,,,,,,,,,,,,,,,
11/25/16,11/30/16,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,12/2/16,iPhone,24,CO,,,,,,,,,,,,,,,
11/25/16,11/29/16,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,IL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IN,,,,,,,,,,,,,,,
11/25/16,,Android,,SC,,,,,,,,,,,,,,,
11/25/16,,iPhone,47,WA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MN,,,,,,,,,,,,,,,
11/25/16,,iPhone,,OH,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,,,,,,,,,,,,,,,,
11/25/16,,Android,,TX,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,33,CO,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,28,NC,,,,,,,,,,,,,,,
11/25/16,,iPhone,,SD,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TN,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,34,UT,,,,,,,,,,,,,,,
11/25/16,,Android,20,PA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,,Android,,CT,,,,,,,,,,,,,,,
11/25/16,,Android,,UT,,,,,,,,,,,,,,,
11/25/16,,Android,10,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CO,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,PA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,PA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,AZ,,,,,,,,,,,,,,,
11/25/16,,Android,26,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,10,LA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,WA,,,,,,,,,,,,,,,
11/25/16,,Android,,PA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,AL,,,,,,,,,,,,,,,
11/25/16,,Android,27,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,VA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,IL,,,,,,,,,,,,,,,
11/25/16,,iPhone,18,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,18,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,MN,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MI,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,11,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,VA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,14,CA,,,,,,,,,,,,,,,
11/25/16,,Android,10,UT,,,,,,,,,,,,,,,
11/25/16,,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,,Android,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,MA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NV,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,TN,,,,,,,,,,,,,,,
11/25/16,,Android,,IL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MD,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CO,,,,,,,,,,,,,,,
11/25/16,,iPhone,53,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,MO,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MA,,,,,,,,,,,,,,,
11/25/16,,iPhone,13,AZ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MD,,,,,,,,,,,,,,,
11/25/16,,iPhone,,KY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,RI,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MN,,,,,,,,,,,,,,,
11/25/16,,iPhone,30,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,Android,,VA,,,,,,,,,,,,,,,
11/25/16,,Android,,WA,,,,,,,,,,,,,,,
11/25/16,,iPhone,25,MA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,8,MI,,,,,,,,,,,,,,,
11/25/16,,Android,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,OR,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,AZ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,VA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NC,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MO,,,,,,,,,,,,,,,
11/25/16,,Android,19,MA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,OH,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,MI,,,,,,,,,,,,,,,
11/25/16,,iPhone,,WA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MO,,,,,,,,,,,,,,,
11/25/16,,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,,Android,,FL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IN,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,RI,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CO,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,36,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MD,,,,,,,,,,,,,,,
11/25/16,,iPhone,34,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,FL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,GA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,24,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,16,GA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,38,PA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,32,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,TN,,,,,,,,,,,,,,,
11/25/16,,iPhone,30,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,25,NJ,,,,,,,,,,,,,,,
11/25/16,,Android,,MA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,UT,,,,,,,,,,,,,,,
11/25/16,,iPhone,32,IL,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,14,MN,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,TX,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MI,,,,,,,,,,,,,,,
11/25/16,,Android,,PA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,GA,,,,,,,,,,,,,,,
11/25/16,,Android,,MD,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,Android,50,NJ,,,,,,,,,,,,,,,
11/25/16,,Android,,CT,,,,,,,,,,,,,,,
11/25/16,,Android,,VA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,IL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/25/16,,Android,,CA,,,,,,,,,,,,,,,
11/25/16,,Android,,NY,,,,,,,,,,,,,,,
11/25/16,,iPhone,,KS,,,,,,,,,,,,,,,
11/25/16,,Android,,FL,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NJ,,,,,,,,,,,,,,,
11/25/16,,iPhone,,CA,,,,,,,,,,,,,,,
11/25/16,,iPhone,,MD,,,,,,,,,,,,,,,
11/25/16,,iPhone,,NY,,,,,,,,,,,,,,,
11/26/16,1/19/17,Android,,IA,,,,,,,,,,,,,,,
11/26/16,12/1/16,Android,,MI,,,,,,,,,,,,,,,
11/26/16,11/29/16,Android,,CA,,,,,,,,,,,,,,,
11/26/16,12/3/16,iPhone,38,CA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,19,NY,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/1/16,Android,,CA,,,,,,,,,,,,,,,
11/26/16,12/2/16,iPhone,,DC,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,,OH,,,,,,,,,,,,,,,
11/26/16,12/2/16,iPhone,,WA,,,,,,,,,,,,,,,
11/26/16,12/9/16,Android,,CA,,,,,,,,,,,,,,,
11/26/16,2/25/17,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/2/16,iPhone,,GA,,,,,,,,,,,,,,,
11/26/16,11/29/16,iPhone,31,MA,,,,,,,,,,,,,,,
11/26/16,3/2/17,Android,,CA,,,,,,,,,,,,,,,
11/26/16,12/17/16,Android,,VA,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,11,NY,,,,,,,,,,,,,,,
11/26/16,12/2/16,iPhone,14,NY,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,CT,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,,NY,,,,,,,,,,,,,,,
11/26/16,12/1/16,iPhone,33,FL,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,,WA,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,,CA,,,,,,,,,,,,,,,
11/26/16,12/1/16,iPhone,,DC,,,,,,,,,,,,,,,
11/26/16,12/1/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/18/16,Android,28,VA,,,,,,,,,,,,,,,
11/26/16,12/24/16,Android,,AZ,,,,,,,,,,,,,,,
11/26/16,12/28/16,Android,,MN,,,,,,,,,,,,,,,
11/26/16,1/27/17,iPhone,,PA,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,26,PA,,,,,,,,,,,,,,,
11/26/16,12/1/16,Android,,GA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/28/16,Android,,CA,,,,,,,,,,,,,,,
11/26/16,12/7/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/28/16,iPhone,,FL,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,NY,,,,,,,,,,,,,,,
11/26/16,12/5/16,Android,,HI,,,,,,,,,,,,,,,
11/26/16,12/5/16,Android,,VA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,MA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,24,NY,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/9/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,1/15/17,iPhone,,NY,,,,,,,,,,,,,,,
11/26/16,12/9/16,iPhone,82,CA,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,,WI,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,WA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,87,CA,,,,,,,,,,,,,,,
11/26/16,12/4/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,25,NY,,,,,,,,,,,,,,,
11/26/16,11/30/16,Android,33,MD,,,,,,,,,,,,,,,
11/26/16,1/11/17,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/7/16,iPhone,,NY,,,,,,,,,,,,,,,
11/26/16,11/29/16,iPhone,21,MO,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,MA,,,,,,,,,,,,,,,
11/26/16,12/2/16,Android,,CA,,,,,,,,,,,,,,,
11/26/16,12/5/16,iPhone,13,MA,,,,,,,,,,,,,,,
11/26/16,12/2/16,iPhone,35,CA,,,,,,,,,,,,,,,
11/26/16,12/1/16,Android,,CT,,,,,,,,,,,,,,,
11/26/16,12/30/16,Android,,TX,,,,,,,,,,,,,,,
11/26/16,12/2/16,iPhone,,NC,,,,,,,,,,,,,,,
11/26/16,12/27/16,iPhone,,CA,,,,,,,,,,,,,,,
11/26/16,12/2/16,Android,12,CA,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,FL,,,,,,,,,,,,,,,
11/26/16,11/29/16,iPhone,,MN,,,,,,,,,,,,,,,
11/26/16,11/30/16,iPhone,,NJ,,,,,,,,,,,,,,,
