Date Joined Venmo,Date First Used Pay With Venmo,Phone,Age,State
4/23/17,4/26/17,Android,,AL
4/23/17,4/26/17,iPhone,15,NY
4/23/17,4/25/17,iPhone,,TX
4/23/17,4/26/17,Android,,NY
4/23/17,4/30/17,Android,,NY
4/23/17,4/26/17,iPhone,,OH
4/23/17,4/26/17,iPhone,,TN
4/23/17,4/26/17,iPhone,,NY
4/23/17,4/27/17,iPhone,,MN
4/23/17,4/25/17,iPhone,,MA
4/23/17,4/26/17,iPhone,,CA
4/23/17,4/26/17,iPhone,,SC
4/23/17,4/26/17,iPhone,,CT
4/23/17,4/27/17,Android,,TX
4/23/17,4/29/17,iPhone,,OH
4/23/17,4/26/17,Android,,CA
4/23/17,4/26/17,Android,,TX
4/23/17,4/28/17,iPhone,,NY
4/23/17,4/28/17,iPhone,,NJ
4/23/17,4/26/17,iPhone,,FL
4/23/17,4/25/17,Android,9,CA
4/23/17,4/27/17,iPhone,,CA
4/23/17,4/25/17,iPhone,,NY
4/24/17,,iPhone,,TN
4/24/17,,iPhone,,CA
4/24/17,,iPhone,11,NC
4/24/17,,iPhone,28,CA
4/24/17,,iPhone,26,MN
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,,MA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,FL
4/24/17,,iPhone,,CA
4/24/17,,Android,,CA
4/24/17,,Android,,MA
4/24/17,,iPhone,,IA
4/24/17,,iPhone,,MD
4/24/17,,iPhone,,WA
4/24/17,,Android,,CA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,TN
4/24/17,,iPhone,,NY
4/24/17,,Android,28,NJ
4/24/17,,iPhone,,CO
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,MA
4/24/17,,iPhone,10,CT
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,FL
4/24/17,,iPhone,,CA
4/24/17,,Android,28,CA
4/24/17,,iPhone,,AR
4/24/17,,iPhone,12,CA
4/24/17,,Android,,NY
4/24/17,,iPhone,29,CO
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NH
4/24/17,,Android,,IL
4/24/17,,Android,,AL
4/24/17,,iPhone,,CA
4/24/17,,iPhone,36,CA
4/24/17,,iPhone,23,MA
4/24/17,,iPhone,,MI
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,25,NC
4/24/17,,Android,12,MA
4/24/17,,Android,,CT
4/24/17,,iPhone,,FL
4/24/17,,Android,30,OR
4/24/17,,iPhone,,MI
4/24/17,,iPhone,34,FL
4/24/17,,Android,26,KS
4/24/17,,iPhone,,OH
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,FL
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,WA
4/24/17,,iPhone,,CA
4/24/17,,Android,,CA
4/24/17,,iPhone,,OR
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,UT
4/24/17,,iPhone,15,CT
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,IN
4/24/17,,iPhone,,CA
4/24/17,,Android,,MD
4/24/17,,iPhone,,CA
4/24/17,,Android,24,RI
4/24/17,,iPhone,10,VA
4/24/17,,iPhone,25,NY
4/24/17,,Android,,MD
4/24/17,,Android,,CT
4/24/17,,Android,29,NC
4/24/17,,iPhone,,FL
4/24/17,,Android,,OR
4/24/17,,iPhone,,IL
4/24/17,,Android,,CA
4/24/17,,Android,,NY
4/24/17,,iPhone,16,CA
4/24/17,,iPhone,,FL
4/24/17,,iPhone,,FL
4/24/17,,iPhone,,PA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,CA
4/24/17,,Android,,NY
4/24/17,,iPhone,,TX
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,MI
4/24/17,,iPhone,15,NJ
4/24/17,,iPhone,8,NJ
4/24/17,,iPhone,,NY
4/24/17,,Android,,MA
4/24/17,,iPhone,,PA
4/24/17,,Android,,WA
4/24/17,,iPhone,10,MO
4/24/17,,Android,25,OH
4/24/17,,Android,,PA
4/24/17,,iPhone,19,PA
4/24/17,,Android,,NJ
4/24/17,,iPhone,,KS
4/24/17,,Android,,MA
4/24/17,,iPhone,,MN
4/24/17,,Android,,CT
4/24/17,,Android,22,CO
4/24/17,,iPhone,31,CA
4/24/17,,iPhone,25,NJ
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,MI
4/24/17,,iPhone,20,KS
4/24/17,,Android,,NH
4/24/17,,iPhone,,PA
4/24/17,,Android,,CA
4/24/17,,iPhone,,VA
4/24/17,,iPhone,26,CT
4/24/17,,iPhone,,PA
4/24/17,,iPhone,22,GA
4/24/17,,iPhone,,UT
4/24/17,,Android,,CA
4/24/17,,iPhone,,IN
4/24/17,,iPhone,,CO
4/24/17,,Android,22,CA
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,PA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,FL
4/24/17,,Android,7,DC
4/24/17,,iPhone,,TX
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,CA
4/24/17,,iPhone,23,NJ
4/24/17,,Android,,MD
4/24/17,,Android,,OH
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NY
4/24/17,,Android,,WA
4/24/17,,Android,,CO
4/24/17,,Android,,PA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,UT
4/24/17,,Android,,CA
4/24/17,,iPhone,,CO
4/24/17,,iPhone,,SC
4/24/17,,Android,,NY
4/24/17,,Android,,CT
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,TX
4/24/17,,Android,,NY
4/24/17,,iPhone,,MA
4/24/17,,iPhone,38,CA
4/24/17,,Android,34,NJ
4/24/17,,iPhone,,MA
4/24/17,,iPhone,,PA
4/24/17,,iPhone,,UT
4/24/17,,iPhone,,GA
4/24/17,,iPhone,,FL
4/24/17,,iPhone,16,CA
4/24/17,,Android,,LA
4/24/17,,iPhone,47,TX
4/24/17,,Android,,MD
4/24/17,,Android,28,CA
4/24/17,,iPhone,,NY
4/24/17,,Android,,CA
4/24/17,,iPhone,,NM
4/24/17,,iPhone,,CA
4/24/17,,Android,,FL
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,,GA
4/24/17,,Android,,UT
4/24/17,,Android,,MA
4/24/17,,iPhone,15,NJ
4/24/17,,iPhone,,TX
4/24/17,,iPhone,,MA
4/24/17,,iPhone,,OR
4/24/17,,iPhone,,CA
4/24/17,,Android,,NJ
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,WA
4/24/17,,Android,13,WA
4/24/17,,Android,18,MO
4/24/17,,Android,,OR
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,,MO
4/24/17,,iPhone,,CA
4/24/17,,Android,,GA
4/24/17,,iPhone,27,VA
4/24/17,,Android,32,FL
4/24/17,,iPhone,13,CA
4/24/17,,iPhone,,VA
4/24/17,,iPhone,,MN
4/24/17,,iPhone,,TX
4/24/17,,iPhone,,OR
4/24/17,,iPhone,,CA
4/24/17,,Android,,NY
4/24/17,,iPhone,,FL
4/24/17,,Android,,CO
4/24/17,,Android,,MD
4/24/17,,Android,,MI
4/24/17,,iPhone,,CA
4/24/17,,Android,,UT
4/24/17,,iPhone,41,NY
4/24/17,,Android,,IL
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,TX
4/24/17,,Android,,WA
4/24/17,,iPhone,36,MA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,MA
4/24/17,,iPhone,,NJ
4/24/17,,iPhone,,WI
4/24/17,,Android,,CA
4/24/17,,Android,,NJ
4/24/17,,iPhone,31,NC
4/24/17,,Android,,NY
4/24/17,,iPhone,,TX
4/24/17,,iPhone,,NH
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,NY
4/24/17,,iPhone,28,FL
4/24/17,,iPhone,,TX
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,HI
4/24/17,,Android,42,CA
4/24/17,,iPhone,,OH
4/24/17,,Android,,TX
4/24/17,,iPhone,,SC
4/24/17,,iPhone,,WI
4/24/17,,Android,,DE
4/24/17,,Android,,NJ
4/24/17,,iPhone,,AZ
4/24/17,,iPhone,27,CA
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,VA
4/24/17,,Android,,MA
4/24/17,,iPhone,33,CT
4/24/17,,iPhone,,CA
4/24/17,,Android,,OR
4/24/17,,Android,,NJ
4/24/17,,iPhone,12,CA
4/24/17,,Android,,CA
4/24/17,,iPhone,,CA
4/24/17,,Android,25,IL
4/24/17,,iPhone,,PR
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,MO
4/24/17,,iPhone,,CA
4/24/17,,Android,13,NY
4/24/17,,Android,,NJ
4/24/17,,Android,,WA
4/24/17,,iPhone,,IL
4/24/17,,iPhone,,TX
4/24/17,,Android,,WI
4/24/17,,Android,,CA
4/24/17,,iPhone,,IN
4/24/17,,iPhone,,NY
4/24/17,,Android,20,GA
4/24/17,,iPhone,,SC
4/24/17,,iPhone,,MI
4/24/17,,Android,,MI
4/24/17,,iPhone,20,WA
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,WA
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,IL
4/24/17,,iPhone,22,TX
4/24/17,,iPhone,,PA
4/24/17,,iPhone,15,GA
4/24/17,,iPhone,,PA
4/24/17,,iPhone,,OK
4/24/17,,iPhone,,CA
4/24/17,,iPhone,,DC
4/24/17,,Android,,OK
4/24/17,,iPhone,,MD
4/24/17,,Android,,CA
4/24/17,,iPhone,,MI
4/24/17,,iPhone,,MO
4/24/17,,iPhone,,CO
4/24/17,,iPhone,,VA
4/24/17,,iPhone,,MD
4/24/17,,iPhone,,NY
4/24/17,,iPhone,,CA
4/24/17,4/26/17,iPhone,,FL
4/24/17,4/27/17,Android,,CA
4/24/17,4/29/17,iPhone,,MA
4/24/17,4/27/17,iPhone,,NJ
4/24/17,4/29/17,Android,23,TN
4/24/17,4/27/17,iPhone,8,CA
4/24/17,4/28/17,iPhone,,MS
4/24/17,4/27/17,Android,,NY
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/27/17,iPhone,,OH
4/24/17,4/27/17,Android,,MN
4/24/17,4/28/17,iPhone,,AL
4/24/17,5/1/17,Android,,GA
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/28/17,iPhone,36,TX
4/24/17,4/26/17,Android,,GA
4/24/17,4/27/17,Android,,FL
4/24/17,4/26/17,iPhone,,WI
4/24/17,4/27/17,iPhone,,AR
4/24/17,4/27/17,Android,25,PA
4/24/17,4/26/17,iPhone,,CT
4/24/17,4/26/17,iPhone,,MA
4/24/17,4/27/17,Android,,CA
4/24/17,5/1/17,iPhone,,GA
4/24/17,5/1/17,iPhone,,CO
4/24/17,4/27/17,Android,,CA
4/24/17,4/26/17,iPhone,,MO
4/24/17,4/27/17,Android,9,WA
4/24/17,4/27/17,Android,36,MT
4/24/17,4/27/17,iPhone,,OH
4/24/17,4/26/17,Android,,TX
4/24/17,4/27/17,Android,,NY
4/24/17,4/26/17,iPhone,22,WA
4/24/17,4/26/17,iPhone,,VA
4/24/17,4/28/17,iPhone,21,TX
4/24/17,4/30/17,iPhone,,CA
4/24/17,4/26/17,iPhone,12,GA
4/24/17,4/27/17,Android,17,CA
4/24/17,4/26/17,iPhone,,CO
4/24/17,4/26/17,Android,,CA
4/24/17,5/1/17,Android,,GA
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/27/17,iPhone,34,CA
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/28/17,iPhone,18,VA
4/24/17,4/29/17,Android,,CO
4/24/17,4/27/17,iPhone,12,WI
4/24/17,4/26/17,Android,,AZ
4/24/17,4/26/17,Android,,NC
4/24/17,4/27/17,Android,20,NJ
4/24/17,4/26/17,iPhone,,IL
4/24/17,4/29/17,Android,,FL
4/24/17,4/28/17,iPhone,,NC
4/24/17,4/26/17,iPhone,,VA
4/24/17,4/27/17,iPhone,11,VA
4/24/17,4/25/17,Android,,NM
4/24/17,4/27/17,Android,,MA
4/24/17,4/29/17,iPhone,,WA
4/24/17,4/27/17,iPhone,,MA
4/24/17,4/26/17,iPhone,33,UT
4/24/17,4/27/17,Android,,CA
4/24/17,4/26/17,iPhone,,FL
4/24/17,4/26/17,iPhone,,PA
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/29/17,iPhone,13,OR
4/24/17,4/26/17,Android,,FL
4/24/17,4/26/17,Android,,CO
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/28/17,Android,,CA
4/24/17,4/26/17,iPhone,,NY
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/26/17,Android,19,UT
4/24/17,4/26/17,iPhone,12,MO
4/24/17,4/26/17,iPhone,,AZ
4/24/17,4/27/17,iPhone,,MI
4/24/17,4/26/17,Android,15,CA
4/24/17,4/27/17,Android,,DC
4/24/17,4/26/17,Android,14,MS
4/24/17,4/26/17,Android,,CA
4/24/17,4/28/17,Android,,GA
4/24/17,5/1/17,iPhone,20,NY
4/24/17,4/26/17,iPhone,7,UT
4/24/17,4/26/17,iPhone,,ID
4/24/17,4/26/17,Android,12,NY
4/24/17,4/26/17,iPhone,,IL
4/24/17,4/26/17,Android,,CT
4/24/17,4/27/17,Android,,CA
4/24/17,4/27/17,Android,,PA
4/24/17,4/28/17,iPhone,,AZ
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/28/17,iPhone,,MI
4/24/17,4/26/17,iPhone,,NY
4/24/17,4/29/17,iPhone,,CA
4/24/17,4/25/17,Android,,NH
4/24/17,4/28/17,iPhone,29,FL
4/24/17,4/30/17,iPhone,,CA
4/24/17,4/27/17,iPhone,,OH
4/24/17,4/25/17,iPhone,,TX
4/24/17,4/29/17,iPhone,,CO
4/24/17,4/27/17,iPhone,,NJ
4/24/17,4/29/17,iPhone,,NH
4/24/17,4/30/17,iPhone,,WA
4/24/17,4/30/17,Android,,CA
4/24/17,4/26/17,iPhone,,FL
4/24/17,4/27/17,iPhone,,TX
4/24/17,4/27/17,iPhone,,NJ
4/24/17,4/27/17,iPhone,,WI
4/24/17,4/26/17,iPhone,19,CA
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/26/17,iPhone,28,CO
4/24/17,4/30/17,Android,,CO
4/24/17,4/29/17,iPhone,,IL
4/24/17,4/26/17,iPhone,,CO
4/24/17,4/29/17,iPhone,,NC
4/24/17,4/30/17,iPhone,,FL
4/24/17,4/27/17,iPhone,29,NY
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/26/17,iPhone,49,FL
4/24/17,4/26/17,Android,15,NY
4/24/17,4/25/17,Android,,PA
4/24/17,4/26/17,iPhone,,NY
4/24/17,4/27/17,iPhone,,MD
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/27/17,Android,8,NY
4/24/17,4/27/17,iPhone,,LA
4/24/17,4/27/17,iPhone,14,CA
4/24/17,4/27/17,iPhone,,IL
4/24/17,4/30/17,iPhone,22,NY
4/24/17,4/27/17,iPhone,,TX
4/24/17,4/29/17,Android,,CA
4/24/17,4/26/17,iPhone,,NJ
4/24/17,4/27/17,iPhone,,MD
4/24/17,4/26/17,Android,,UT
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/26/17,iPhone,33,NY
4/24/17,4/26/17,iPhone,,NY
4/24/17,4/27/17,Android,,UT
4/24/17,4/30/17,iPhone,,CA
4/24/17,4/29/17,iPhone,27,NJ
4/24/17,4/27/17,iPhone,,MA
4/24/17,4/27/17,iPhone,,CA
4/24/17,5/1/17,iPhone,,CA
4/24/17,4/28/17,iPhone,,CA
4/24/17,4/27/17,Android,16,CO
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/27/17,iPhone,,IN
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/26/17,iPhone,,OH
4/24/17,4/27/17,iPhone,,IL
4/24/17,4/28/17,iPhone,13,WA
4/24/17,4/27/17,Android,14,MA
4/24/17,5/1/17,Android,,WA
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/26/17,iPhone,,TX
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/27/17,Android,,NC
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/27/17,Android,30,CO
4/24/17,4/27/17,Android,29,IL
4/24/17,4/29/17,iPhone,,CA
4/24/17,4/27/17,Android,,NY
4/24/17,4/26/17,iPhone,,FL
4/24/17,4/26/17,Android,,GA
4/24/17,4/30/17,iPhone,,FL
4/24/17,4/26/17,iPhone,9,NY
4/24/17,4/29/17,Android,,PA
4/24/17,4/26/17,iPhone,,CT
4/24/17,4/26/17,Android,,IL
4/24/17,4/26/17,Android,,NJ
4/24/17,4/29/17,iPhone,,NC
4/24/17,4/26/17,Android,22,PA
4/24/17,4/26/17,iPhone,,TX
4/24/17,4/27/17,iPhone,,TX
4/24/17,4/27/17,iPhone,13,IL
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/28/17,Android,8,MA
4/24/17,4/30/17,iPhone,25,CA
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/26/17,iPhone,,MI
4/24/17,4/27/17,iPhone,,OH
4/24/17,4/27/17,iPhone,25,FL
4/24/17,4/26/17,iPhone,,FL
4/24/17,4/26/17,Android,,CA
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/26/17,iPhone,,SC
4/24/17,4/29/17,Android,,TX
4/24/17,4/27/17,iPhone,,MO
4/24/17,4/26/17,iPhone,,AZ
4/24/17,4/29/17,iPhone,,TX
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/26/17,Android,,VA
4/24/17,4/27/17,iPhone,,MD
4/24/17,4/27/17,Android,,CA
4/24/17,4/26/17,iPhone,,FL
4/24/17,4/27/17,Android,,GA
4/24/17,4/28/17,iPhone,,FL
4/24/17,4/27/17,Android,12,AL
4/24/17,4/26/17,iPhone,20,NY
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/27/17,iPhone,32,MA
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/27/17,iPhone,19,MI
4/24/17,4/27/17,iPhone,,TX
4/24/17,4/27/17,iPhone,11,CO
4/24/17,4/30/17,Android,,DC
4/24/17,4/26/17,iPhone,26,TX
4/24/17,4/26/17,iPhone,16,CA
4/24/17,4/26/17,Android,,NC
4/24/17,4/27/17,iPhone,,MI
4/24/17,4/27/17,iPhone,,CA
4/24/17,4/28/17,iPhone,,OR
4/24/17,4/27/17,iPhone,,PA
4/24/17,4/26/17,Android,,NY
4/24/17,4/28/17,iPhone,12,CA
4/24/17,4/30/17,iPhone,,CO
4/24/17,4/28/17,Android,,MD
4/24/17,4/28/17,iPhone,,MA
4/24/17,4/27/17,Android,,TN
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/27/17,Android,,CA
4/24/17,4/29/17,iPhone,,TX
4/24/17,4/27/17,Android,24,CA
4/24/17,4/26/17,iPhone,,NY
4/24/17,4/26/17,iPhone,17,MI
4/24/17,4/26/17,Android,,MN
4/24/17,4/27/17,iPhone,,FL
4/24/17,4/28/17,iPhone,,GA
4/24/17,4/26/17,Android,,CA
4/24/17,4/30/17,iPhone,,CA
4/24/17,4/28/17,Android,,NJ
4/24/17,4/27/17,iPhone,,OH
4/24/17,4/26/17,iPhone,,WI
4/24/17,4/28/17,iPhone,,NY
4/24/17,4/26/17,iPhone,,RI
4/24/17,4/27/17,iPhone,,MA
4/24/17,4/28/17,Android,,WA
4/24/17,5/1/17,iPhone,,FL
4/24/17,4/27/17,iPhone,,NY
4/24/17,4/27/17,Android,9,FL
4/24/17,4/28/17,iPhone,34,NY
4/24/17,4/26/17,iPhone,,CA
4/24/17,4/27/17,iPhone,,NC
4/24/17,4/27/17,iPhone,32,NV
4/24/17,4/27/17,iPhone,,NJ
4/24/17,4/26/17,Android,,CO
4/24/17,4/27/17,Android,,FL
4/24/17,4/26/17,Android,,PA
4/24/17,4/27/17,iPhone,23,IL
4/24/17,4/26/17,Android,17,CA
4/25/17,,iPhone,,TX
4/25/17,,Android,20,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,14,PA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,PA
4/25/17,,iPhone,,NJ
4/25/17,,Android,19,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,OR
4/25/17,,Android,,GA
4/25/17,,iPhone,,MA
4/25/17,,Android,,CA
4/25/17,,Android,,CA
4/25/17,,iPhone,,WA
4/25/17,,Android,,PA
4/25/17,,Android,,CA
4/25/17,,iPhone,,VA
4/25/17,,Android,,OH
4/25/17,,iPhone,,PA
4/25/17,,iPhone,,VA
4/25/17,,Android,,CA
4/25/17,,iPhone,39,IL
4/25/17,,Android,,FL
4/25/17,,iPhone,,UT
4/25/17,,Android,,WI
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,MA
4/25/17,,Android,,CA
4/25/17,,iPhone,,NY
4/25/17,,iPhone,14,TX
4/25/17,,iPhone,,CA
4/25/17,,Android,,TX
4/25/17,,Android,,NY
4/25/17,,Android,,PA
4/25/17,,iPhone,,HI
4/25/17,,Android,,CA
4/25/17,,iPhone,16,NY
4/25/17,,Android,27,FL
4/25/17,,Android,,VA
4/25/17,,iPhone,11,TX
4/25/17,,iPhone,,WA
4/25/17,,iPhone,,NJ
4/25/17,,iPhone,,UT
4/25/17,,iPhone,22,NJ
4/25/17,,Android,,TN
4/25/17,,Android,,NC
4/25/17,,iPhone,,CO
4/25/17,,Android,,GA
4/25/17,,Android,,NJ
4/25/17,,Android,,VA
4/25/17,,iPhone,,IA
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,MN
4/25/17,,Android,26,NY
4/25/17,,iPhone,,IL
4/25/17,,iPhone,,IL
4/25/17,,iPhone,,CA
4/25/17,,Android,,CA
4/25/17,,Android,,NJ
4/25/17,,iPhone,,CA
4/25/17,,Android,,NJ
4/25/17,,iPhone,,NV
4/25/17,,iPhone,,CT
4/25/17,,iPhone,,IA
4/25/17,,iPhone,23,OR
4/25/17,,iPhone,,NV
4/25/17,,iPhone,,OH
4/25/17,,Android,21,CA
4/25/17,,iPhone,,PA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,23,NJ
4/25/17,,iPhone,,NJ
4/25/17,,iPhone,,NY
4/25/17,,iPhone,,CA
4/25/17,,iPhone,25,AL
4/25/17,,iPhone,,PA
4/25/17,,Android,,CA
4/25/17,,iPhone,21,CA
4/25/17,,iPhone,,VA
4/25/17,,iPhone,,AZ
4/25/17,,iPhone,,RI
4/25/17,,Android,,FL
4/25/17,,iPhone,,MA
4/25/17,,iPhone,,MD
4/25/17,,Android,,NJ
4/25/17,,iPhone,,GA
4/25/17,,iPhone,11,CA
4/25/17,,Android,,CO
4/25/17,,iPhone,,OH
4/25/17,,Android,,NJ
4/25/17,,iPhone,,MO
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,MI
4/25/17,,Android,30,GA
4/25/17,,iPhone,,IL
4/25/17,,Android,18,FL
4/25/17,,iPhone,,CA
4/25/17,,Android,,CO
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,MI
4/25/17,,iPhone,11,MD
4/25/17,,iPhone,15,CA
4/25/17,,Android,,MN
4/25/17,,Android,,OR
4/25/17,,iPhone,20,CA
4/25/17,,Android,,NV
4/25/17,,iPhone,,WI
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,HI
4/25/17,,iPhone,44,MD
4/25/17,,Android,,NC
4/25/17,,Android,,NY
4/25/17,,Android,,NV
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,Android,,FL
4/25/17,,Android,,GA
4/25/17,,iPhone,,CA
4/25/17,,Android,,CA
4/25/17,,iPhone,,MO
4/25/17,,Android,,CA
4/25/17,,iPhone,,TX
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,NY
4/25/17,,iPhone,20,NY
4/25/17,,Android,,TX
4/25/17,,Android,,KY
4/25/17,,iPhone,,TN
4/25/17,,Android,,MA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,32,VA
4/25/17,,iPhone,,GA
4/25/17,,iPhone,30,TX
4/25/17,,Android,25,CA
4/25/17,,Android,,VA
4/25/17,,iPhone,,VA
4/25/17,,Android,,CA
4/25/17,,Android,,PA
4/25/17,,iPhone,,UT
4/25/17,,iPhone,,TX
4/25/17,,Android,34,NC
4/25/17,,iPhone,,VA
4/25/17,,Android,,UT
4/25/17,,Android,23,FL
4/25/17,,iPhone,,AZ
4/25/17,,iPhone,20,UT
4/25/17,,iPhone,10,AZ
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,MA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,29,CA
4/25/17,,iPhone,27,CA
4/25/17,,Android,,NJ
4/25/17,,iPhone,39,NJ
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,NY
4/25/17,,iPhone,,MI
4/25/17,,iPhone,,NJ
4/25/17,,iPhone,,SC
4/25/17,,Android,,NY
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,ND
4/25/17,,iPhone,,MD
4/25/17,,Android,,NJ
4/25/17,,Android,,CO
4/25/17,,Android,16,NY
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,Android,23,OH
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,Android,,CA
4/25/17,,iPhone,,NY
4/25/17,,Android,,CA
4/25/17,,iPhone,,DE
4/25/17,,Android,,VA
4/25/17,,Android,,IL
4/25/17,,Android,,CA
4/25/17,,Android,,CA
4/25/17,,iPhone,,GA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,TN
4/25/17,,iPhone,,NY
4/25/17,,iPhone,,TN
4/25/17,,Android,,NJ
4/25/17,,iPhone,,NY
4/25/17,,iPhone,,NY
4/25/17,,iPhone,,NJ
4/25/17,,iPhone,20,CA
4/25/17,,iPhone,,CA
4/25/17,,Android,,AZ
4/25/17,,iPhone,16,CA
4/25/17,,Android,,MI
4/25/17,,iPhone,,DC
4/25/17,,iPhone,22,CO
4/25/17,,iPhone,31,SC
4/25/17,,iPhone,,OH
4/25/17,,iPhone,17,NY
4/25/17,,Android,,CA
4/25/17,,iPhone,,MA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,HI
4/25/17,,iPhone,,NY
4/25/17,,Android,,MT
4/25/17,,iPhone,,NJ
4/25/17,,Android,,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,TX
4/25/17,,iPhone,,CA
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,CA
4/25/17,,iPhone,26,MI
4/25/17,,iPhone,,MT
4/25/17,,iPhone,,CA
4/25/17,,Android,,CA
4/25/17,,iPhone,,MA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,12,CA
4/25/17,,iPhone,,FL
4/25/17,,iPhone,,VA
4/25/17,,iPhone,,CO
4/25/17,,iPhone,16,MD
4/25/17,,iPhone,,NC
4/25/17,,iPhone,,CA
4/25/17,,Android,,IL
4/25/17,,iPhone,,TX
4/25/17,,iPhone,15,CA
4/25/17,,iPhone,,CA
4/25/17,,iPhone,43,CA
4/25/17,,iPhone,,TX
